track_id,domain,grid_square,position_source,identification,in_exclusion_zone,track_confidence,grid_has_confirmed_maritime_exclusion_breach,grid_has_gps_spoofing
3594,maritime,GS-11,sonar,friendly,0,0.561,0,1
3595,maritime,GS-11,sonar,friendly,0,0.604,0,0
3596,air,GS-22,gps,unknown,0,0.785,0,0
3597,air,GS-21,radar,friendly,1,0.773,1,0
3598,maritime,GS-22,ais,unidentified,0,0.532,0,0
3599,air,GS-22,radar,friendly,1,0.457,0,0
3600,maritime,GS-12,ais,unknown,0,0.723,0,0
3601,air,GS-23,gps,friendly,0,0.886,0,1
3602,maritime,GS-23,ais,unknown,1,0.503,0,0
3603,air,GS-12,radar,unknown,0,0.352,0,0
3604,air,GS-31,radar,unidentified,0,0.777,0,0
3605,air,GS-11,radar,unknown,0,0.762,0,0
3606,air,GS-32,gps,friendly,0,0.434,0,0
3607,air,GS-13,gps,friendly,0,0.305,0,0
3608,air,GS-12,radar,friendly,0,0.445,0,0
3609,maritime,GS-32,ais,hostile,0,0.718,0,0
3610,air,GS-32,radar,unidentified,0,0.842,0,0
3611,maritime,GS-21,ais,hostile,0,0.51,0,0
3612,maritime,GS-12,ais,hostile,0,0.336,0,0
3613,air,GS-22,gps,friendly,0,0.559,1,0
3614,maritime,GS-22,ais,unidentified,1,0.728,0,0
3615,air,GS-31,radar,unidentified,0,0.933,0,0
3616,air,GS-22,radar,unidentified,0,0.306,0,0
3617,air,GS-32,radar,unknown,1,0.742,0,1
3618,air,GS-21,gps,friendly,0,0.613,0,0
3619,maritime,GS-23,ais,unidentified,0,0.753,1,0
3620,air,GS-13,gps,unidentified,0,0.774,0,0
3621,maritime,GS-32,sonar,friendly,0,0.923,0,0
3622,air,GS-12,gps,friendly,1,0.511,1,0
3623,air,GS-31,gps,friendly,1,0.665,0,0
3624,maritime,GS-12,ais,unknown,0,0.742,0,0
3625,air,GS-11,radar,unidentified,0,0.942,0,1
3626,maritime,GS-13,ais,friendly,0,0.946,0,0
3627,air,GS-22,gps,friendly,0,0.719,0,0
3628,air,GS-32,radar,unidentified,0,0.355,1,0
3629,maritime,GS-23,ais,unknown,1,0.682,0,0
3630,air,GS-22,radar,unknown,0,0.466,1,0
3631,maritime,GS-21,ais,friendly,1,0.735,0,0
3632,air,GS-12,radar,unknown,0,0.969,0,1
3633,air,GS-22,gps,friendly,0,0.46,0,0
3634,air,GS-11,radar,friendly,0,0.538,0,0
3635,air,GS-23,gps,unidentified,0,0.82,0,0
3636,air,GS-31,gps,friendly,0,0.399,0,0
3637,air,GS-31,gps,unknown,0,0.64,0,1
3638,air,GS-32,gps,unidentified,0,0.592,0,0
3639,maritime,GS-32,ais,unidentified,1,0.631,0,0
3640,air,GS-23,radar,hostile,1,0.926,0,1
3641,air,GS-22,radar,friendly,1,0.493,0,0
3642,maritime,GS-13,ais,friendly,0,0.548,0,0
3643,air,GS-11,gps,friendly,0,0.342,0,0
3644,air,GS-23,gps,unknown,0,0.79,0,0
3645,maritime,GS-11,ais,unidentified,0,0.963,0,0
3646,air,GS-31,gps,friendly,1,0.396,0,0
3647,maritime,GS-12,ais,unidentified,0,0.523,1,0
3648,air,GS-23,radar,unidentified,0,0.912,1,0
3649,air,GS-12,radar,friendly,0,0.844,0,0
3650,air,GS-12,gps,hostile,1,0.725,1,0
3651,maritime,GS-11,ais,friendly,1,0.312,0,0
3652,maritime,GS-32,sonar,unidentified,0,0.337,0,0
3653,maritime,GS-11,sonar,friendly,0,0.65,0,0
3654,maritime,GS-22,sonar,friendly,1,0.92,0,0
3655,air,GS-32,gps,unidentified,0,0.303,0,1
3656,maritime,GS-32,ais,friendly,0,0.988,0,0
3657,maritime,GS-21,ais,friendly,0,0.333,0,0
3658,maritime,GS-13,ais,friendly,1,0.834,0,0
3659,air,GS-22,radar,friendly,0,0.654,0,0
3660,air,GS-22,gps,unidentified,0,0.684,0,0
3661,maritime,GS-23,sonar,unknown,0,0.982,0,0
3662,maritime,GS-11,ais,unidentified,0,0.772,0,0
3663,air,GS-23,gps,hostile,0,0.911,0,0
3664,air,GS-12,gps,unknown,0,0.685,1,0
3665,air,GS-12,radar,friendly,0,0.571,0,0
3666,air,GS-31,gps,unidentified,0,0.471,0,0
3667,air,GS-32,gps,friendly,1,0.901,0,0
3668,air,GS-31,radar,friendly,0,0.427,0,0
3669,air,GS-11,radar,friendly,0,0.681,0,1
3670,air,GS-21,gps,hostile,0,0.798,0,0
3671,maritime,GS-32,ais,friendly,0,0.971,0,0
3672,maritime,GS-21,ais,friendly,1,0.527,0,0
3673,air,GS-23,gps,unidentified,0,0.807,0,1
3674,maritime,GS-13,ais,unidentified,0,0.79,0,1
3675,air,GS-22,gps,unidentified,0,0.964,0,1
3676,air,GS-32,gps,friendly,1,0.729,0,0
3677,maritime,GS-21,ais,friendly,1,0.336,0,0
3678,maritime,GS-13,ais,unidentified,1,0.498,0,1
3679,maritime,GS-22,ais,unknown,0,0.689,0,0
3680,maritime,GS-31,sonar,unknown,1,0.396,0,1
3681,air,GS-31,radar,friendly,0,0.482,0,0
3682,air,GS-32,gps,friendly,0,0.646,0,0
3683,air,GS-23,gps,unidentified,1,0.699,0,0
3684,maritime,GS-23,sonar,friendly,0,0.845,0,0
3685,air,GS-31,gps,unknown,0,0.545,0,0
3686,air,GS-11,gps,unidentified,0,0.431,0,0
3687,maritime,GS-13,ais,friendly,0,0.862,0,0
3688,air,GS-21,radar,unidentified,0,0.405,0,0
3689,air,GS-31,gps,friendly,0,0.863,0,0
3690,air,GS-31,gps,unknown,0,0.338,0,0
3691,maritime,GS-13,sonar,unidentified,0,0.368,0,0
3692,air,GS-11,gps,unidentified,1,0.576,0,0
3693,maritime,GS-13,ais,friendly,1,0.831,0,0
3694,air,GS-13,radar,unidentified,0,0.749,0,0
3695,maritime,GS-32,ais,friendly,1,0.563,0,1
3696,air,GS-32,gps,friendly,0,0.822,0,0
3697,maritime,GS-32,sonar,friendly,0,0.863,0,0
3698,air,GS-11,radar,hostile,0,0.846,0,0
3699,air,GS-12,gps,friendly,0,0.329,0,0
3700,air,GS-31,radar,unknown,0,0.717,0,0
3701,maritime,GS-22,ais,unknown,0,0.423,0,0
3702,maritime,GS-22,ais,unidentified,1,0.363,1,0
3703,maritime,GS-12,ais,friendly,1,0.601,1,0
3704,air,GS-22,gps,unidentified,0,0.817,1,0
3705,air,GS-21,gps,unidentified,0,0.975,1,0
3706,air,GS-12,radar,friendly,0,0.964,0,0
3707,maritime,GS-11,ais,friendly,0,0.653,0,0
3708,air,GS-21,radar,friendly,0,0.513,0,0
3709,maritime,GS-31,ais,unidentified,0,0.545,0,0
3710,maritime,GS-22,ais,friendly,0,0.554,0,0
3711,air,GS-11,gps,friendly,1,0.95,0,0
3712,air,GS-11,gps,hostile,0,0.803,0,0
3713,air,GS-13,radar,hostile,0,0.329,0,0
3714,air,GS-12,gps,unidentified,0,0.612,0,0
3715,maritime,GS-23,ais,friendly,0,0.518,0,0
3716,air,GS-23,gps,unidentified,1,0.781,0,1
3717,maritime,GS-32,ais,friendly,0,0.429,0,0
3718,air,GS-21,radar,friendly,0,0.8,0,0
3719,maritime,GS-32,ais,unknown,0,0.717,0,0
3720,air,GS-12,radar,unknown,0,0.327,0,0
3721,air,GS-12,gps,unknown,1,0.469,0,1
3722,air,GS-11,radar,unidentified,1,0.632,1,0
3723,air,GS-32,gps,unknown,0,0.402,0,0
3724,air,GS-12,radar,hostile,0,0.474,0,0
3725,maritime,GS-32,ais,friendly,0,0.458,0,0
3726,air,GS-11,gps,friendly,1,0.534,0,0
3727,air,GS-12,radar,friendly,1,0.452,1,0
3728,air,GS-13,gps,friendly,1,0.616,1,0
3729,air,GS-12,radar,unidentified,0,0.927,0,0
3730,air,GS-23,radar,friendly,0,0.598,0,0
3731,air,GS-32,gps,unidentified,0,0.882,0,1
3732,air,GS-12,radar,friendly,1,0.376,0,0
3733,maritime,GS-11,ais,unknown,0,0.825,0,0
3734,air,GS-31,radar,friendly,0,0.4,0,0
3735,air,GS-21,radar,friendly,1,0.44,0,0
3736,air,GS-13,gps,friendly,0,0.729,0,0
3737,air,GS-13,gps,unidentified,0,0.852,1,0
3738,air,GS-23,gps,unknown,0,0.925,0,0
3739,air,GS-21,gps,unidentified,0,0.961,0,0
3740,maritime,GS-22,sonar,unknown,0,0.806,0,0
3741,air,GS-22,radar,unidentified,0,0.77,0,0
3742,maritime,GS-12,sonar,unidentified,1,0.856,0,0
3743,air,GS-21,gps,hostile,0,0.377,0,1
3744,maritime,GS-22,sonar,hostile,1,0.611,0,0
3745,air,GS-31,radar,friendly,0,0.577,0,0
3746,maritime,GS-32,sonar,unidentified,0,0.346,0,0
3747,air,GS-21,radar,unidentified,1,0.945,0,0
3748,air,GS-23,radar,friendly,0,0.491,0,0
3749,air,GS-23,gps,unidentified,0,0.584,0,0
3750,air,GS-21,radar,friendly,1,0.659,0,0
3751,air,GS-23,radar,unidentified,1,0.661,0,0
3752,air,GS-31,radar,unidentified,1,0.393,0,0
3753,air,GS-21,gps,unknown,0,0.538,0,0
3754,maritime,GS-22,ais,hostile,0,0.382,1,0
3755,air,GS-11,radar,unidentified,0,0.649,0,1
3756,air,GS-22,radar,friendly,1,0.459,0,0
3757,maritime,GS-21,sonar,friendly,0,0.797,0,0
3758,air,GS-32,gps,unidentified,0,0.536,0,0
3759,maritime,GS-21,sonar,unknown,1,0.362,1,0
3760,air,GS-13,radar,friendly,0,0.497,0,0
3761,air,GS-11,gps,unknown,0,0.497,1,0
3762,maritime,GS-13,sonar,friendly,0,0.95,0,0
3763,air,GS-23,gps,friendly,0,0.357,0,1
3764,air,GS-22,gps,hostile,0,0.514,0,0
3765,air,GS-11,gps,unidentified,0,0.675,0,0
3766,maritime,GS-11,ais,unidentified,1,0.875,0,0
3767,air,GS-13,gps,friendly,0,0.47,0,0
3768,air,GS-11,gps,friendly,0,0.978,0,1
3769,air,GS-31,radar,friendly,1,0.375,0,0
3770,air,GS-21,radar,friendly,1,0.647,0,0
3771,maritime,GS-32,ais,unidentified,0,0.549,0,0
3772,maritime,GS-13,sonar,unidentified,1,0.763,1,0
3773,air,GS-11,gps,friendly,1,0.676,0,0
3774,air,GS-32,gps,friendly,0,0.866,0,0
3775,air,GS-12,radar,unknown,0,0.556,0,0
3776,air,GS-13,gps,unknown,0,0.361,0,0
3777,air,GS-32,radar,friendly,1,0.693,0,0
3778,air,GS-13,gps,unidentified,0,0.769,0,0
3779,air,GS-21,gps,hostile,0,0.608,0,0
3780,air,GS-21,gps,hostile,1,0.5,0,0
3781,maritime,GS-13,ais,friendly,1,0.545,0,0
3782,maritime,GS-21,sonar,unidentified,0,0.679,0,0
3783,air,GS-23,radar,unknown,0,0.38,0,0
3784,air,GS-13,radar,friendly,1,0.494,0,0
3785,air,GS-31,gps,friendly,0,0.817,0,0
3786,air,GS-11,radar,unknown,0,0.528,0,0
3787,air,GS-13,gps,friendly,0,0.776,0,0
3788,air,GS-11,gps,unknown,0,0.385,0,0
3789,maritime,GS-31,sonar,friendly,0,0.795,0,0
3790,air,GS-13,gps,friendly,0,0.517,0,0
3791,air,GS-11,radar,friendly,1,0.399,0,1
3792,air,GS-22,radar,unknown,1,0.607,0,0
3793,maritime,GS-21,ais,friendly,0,0.438,0,0
3794,maritime,GS-13,ais,hostile,1,0.391,0,0
3795,maritime,GS-23,sonar,friendly,0,0.908,1,0
3796,air,GS-12,gps,unidentified,0,0.616,1,0
3797,maritime,GS-11,sonar,hostile,0,0.862,0,0
3798,air,GS-13,gps,hostile,0,0.596,0,0
3799,air,GS-32,radar,unidentified,0,0.547,1,0
3800,air,GS-32,gps,hostile,0,0.372,0,1
3801,air,GS-32,gps,friendly,1,0.307,0,0
3802,air,GS-32,radar,hostile,0,0.381,0,0
3803,air,GS-11,radar,friendly,0,0.945,0,0
3804,air,GS-22,radar,friendly,0,0.77,1,0
3805,air,GS-11,gps,unidentified,0,0.429,0,0
3806,maritime,GS-12,ais,unidentified,0,0.332,0,1
3807,air,GS-21,gps,unidentified,0,0.504,0,0
3808,maritime,GS-23,ais,unidentified,0,0.665,0,0
3809,air,GS-12,gps,friendly,0,0.86,0,0
3810,maritime,GS-12,ais,friendly,0,0.458,0,0
3811,maritime,GS-11,ais,friendly,1,0.944,0,0
3812,maritime,GS-23,sonar,unknown,0,0.989,0,0
3813,maritime,GS-23,ais,unknown,1,0.703,0,0
3814,maritime,GS-32,sonar,hostile,0,0.46,0,0
3815,maritime,GS-12,ais,friendly,1,0.84,1,0
3816,air,GS-31,gps,friendly,1,0.392,1,0
3817,air,GS-11,gps,hostile,0,0.719,1,0
3818,air,GS-23,gps,friendly,0,0.713,1,0
3819,maritime,GS-23,ais,friendly,0,0.36,0,0
3820,air,GS-31,radar,unknown,0,0.572,0,0
3821,maritime,GS-21,ais,unidentified,0,0.681,0,1
3822,air,GS-11,radar,friendly,0,0.72,0,1
3823,air,GS-22,gps,friendly,1,0.621,0,0
3824,air,GS-21,gps,hostile,0,0.661,0,0
3825,air,GS-22,radar,unidentified,0,0.424,0,0
3826,air,GS-31,gps,unidentified,0,0.783,0,0
3827,maritime,GS-12,sonar,friendly,0,0.932,1,0
3828,air,GS-31,gps,unidentified,0,0.683,1,0
3829,maritime,GS-23,sonar,unknown,0,0.527,1,0
3830,air,GS-12,gps,friendly,0,0.322,0,0
3831,air,GS-22,radar,friendly,0,0.837,0,1
3832,air,GS-13,radar,unknown,1,0.86,0,0
3833,maritime,GS-31,ais,unknown,0,0.585,0,0
3834,air,GS-11,radar,hostile,1,0.979,0,0
3835,air,GS-32,radar,friendly,0,0.849,0,0
3836,air,GS-31,radar,unknown,1,0.361,0,0
3837,maritime,GS-21,ais,unidentified,0,0.323,0,0
3838,air,GS-21,gps,hostile,0,0.732,0,0
3839,air,GS-32,gps,unidentified,0,0.355,1,0
3840,maritime,GS-21,ais,unidentified,0,0.91,0,0
3841,air,GS-32,radar,friendly,1,0.797,0,1
3842,air,GS-31,gps,unidentified,0,0.858,0,1
3843,maritime,GS-31,sonar,unknown,0,0.902,0,0
3844,air,GS-31,radar,friendly,0,0.358,0,0
3845,maritime,GS-31,sonar,hostile,0,0.336,0,0
3846,maritime,GS-12,ais,friendly,0,0.403,0,0
3847,air,GS-23,radar,friendly,0,0.654,0,0
3848,air,GS-11,radar,hostile,1,0.356,0,1
3849,maritime,GS-23,ais,friendly,1,0.549,0,0
3850,maritime,GS-21,ais,hostile,0,0.889,0,0
3851,maritime,GS-31,sonar,friendly,0,0.461,1,0
3852,air,GS-21,radar,friendly,1,0.833,0,0
3853,air,GS-11,gps,friendly,0,0.596,1,0
3854,air,GS-12,gps,friendly,0,0.851,0,0
3855,air,GS-12,gps,friendly,0,0.876,0,1
3856,air,GS-13,radar,friendly,0,0.624,0,0
3857,air,GS-32,gps,unidentified,0,0.332,0,0
3858,air,GS-31,gps,friendly,0,0.919,0,0
3859,air,GS-23,gps,unidentified,1,0.683,0,0
3860,maritime,GS-32,ais,unidentified,1,0.894,1,0
3861,air,GS-23,gps,unknown,0,0.532,1,0
3862,air,GS-23,radar,friendly,0,0.337,0,0
3863,maritime,GS-31,sonar,unknown,0,0.894,0,0
3864,air,GS-11,radar,unidentified,0,0.347,0,1
3865,air,GS-12,radar,friendly,0,0.645,0,1
3866,air,GS-23,radar,hostile,0,0.411,0,1
3867,air,GS-11,radar,friendly,0,0.629,0,0
3868,air,GS-31,radar,friendly,1,0.897,0,0
3869,air,GS-13,gps,friendly,0,0.875,0,0
3870,air,GS-12,radar,friendly,0,0.43,0,0
3871,maritime,GS-11,ais,unknown,0,0.514,0,0
3872,maritime,GS-21,ais,friendly,1,0.443,1,0
3873,air,GS-12,gps,unidentified,1,0.808,1,0
3874,air,GS-22,gps,hostile,0,0.319,0,1
3875,maritime,GS-31,ais,unknown,0,0.69,0,0
3876,air,GS-23,gps,friendly,1,0.696,0,0
3877,air,GS-11,gps,unidentified,0,0.38,0,0
3878,maritime,GS-32,ais,hostile,0,0.687,0,0
3879,maritime,GS-22,ais,friendly,0,0.862,0,0
3880,air,GS-13,radar,hostile,0,0.784,0,0
3881,air,GS-13,radar,unknown,0,0.943,0,0
3882,air,GS-21,gps,friendly,0,0.45,0,0
3883,maritime,GS-13,ais,unknown,0,0.693,0,0
3884,air,GS-31,radar,hostile,0,0.455,0,0
3885,maritime,GS-11,ais,friendly,0,0.893,0,0
3886,air,GS-22,radar,hostile,0,0.929,0,0
3887,air,GS-21,radar,unidentified,0,0.868,0,0
3888,air,GS-23,radar,unidentified,0,0.39,0,1
3889,air,GS-13,radar,friendly,0,0.833,0,0
3890,maritime,GS-11,sonar,friendly,0,0.694,0,0
3891,maritime,GS-31,ais,hostile,0,0.863,0,0
3892,air,GS-13,radar,hostile,0,0.354,0,0
3893,maritime,GS-13,ais,unidentified,0,0.925,0,0
3894,air,GS-11,gps,friendly,0,0.894,0,1
3895,air,GS-31,radar,unknown,0,0.477,0,0
3896,air,GS-12,gps,friendly,0,0.746,1,0
3897,air,GS-21,gps,friendly,0,0.885,1,0
3898,air,GS-21,radar,unidentified,0,0.671,0,0
3899,maritime,GS-31,ais,friendly,0,0.857,0,0
3900,air,GS-21,gps,unidentified,0,0.437,0,0
3901,air,GS-11,radar,unidentified,1,0.945,0,0
3902,air,GS-13,radar,unknown,0,0.616,0,0
3903,maritime,GS-11,sonar,hostile,0,0.326,0,0
3904,maritime,GS-12,sonar,friendly,0,0.796,0,0
3905,air,GS-11,gps,friendly,0,0.96,0,0
3906,air,GS-12,gps,friendly,0,0.676,1,0
3907,air,GS-22,radar,unknown,0,0.945,0,0
3908,air,GS-22,radar,unidentified,0,0.606,0,0
3909,air,GS-23,gps,friendly,0,0.459,0,0
3910,maritime,GS-11,ais,unidentified,0,0.898,0,0
3911,air,GS-11,gps,unknown,0,0.373,1,0
3912,maritime,GS-11,ais,friendly,1,0.701,1,0
3913,air,GS-22,radar,friendly,1,0.973,0,0
3914,maritime,GS-13,ais,unknown,0,0.673,0,0
3915,maritime,GS-12,ais,friendly,1,0.924,0,0
3916,air,GS-21,gps,hostile,0,0.315,0,0
3917,air,GS-12,gps,friendly,0,0.512,0,0
3918,air,GS-13,gps,unidentified,1,0.341,0,0
3919,air,GS-23,radar,hostile,0,0.407,0,0
3920,air,GS-13,radar,friendly,0,0.655,0,0
3921,maritime,GS-23,ais,hostile,1,0.476,0,0
3922,air,GS-21,gps,hostile,1,0.904,0,0
3923,air,GS-22,gps,friendly,0,0.723,0,0
3924,air,GS-13,radar,friendly,0,0.934,0,0
3925,air,GS-23,radar,friendly,0,0.851,0,0
3926,air,GS-23,gps,friendly,1,0.894,0,0
3927,air,GS-23,radar,unidentified,0,0.395,0,0
3928,maritime,GS-12,sonar,friendly,0,0.437,0,0
3929,air,GS-22,radar,hostile,0,0.549,1,0
3930,air,GS-31,gps,friendly,0,0.582,0,0
3931,air,GS-31,gps,friendly,1,0.649,0,0
3932,air,GS-23,gps,friendly,1,0.768,0,0
3933,air,GS-13,gps,friendly,1,0.574,1,0
3934,air,GS-23,gps,friendly,0,0.702,0,0
3935,air,GS-11,gps,friendly,0,0.91,0,0
3936,maritime,GS-13,sonar,unknown,0,0.646,0,0
3937,air,GS-13,radar,friendly,1,0.499,0,0
3938,air,GS-12,gps,unknown,1,0.692,1,0
3939,air,GS-31,radar,friendly,0,0.465,0,0
3940,maritime,GS-21,sonar,unidentified,1,0.713,0,1
3941,air,GS-13,radar,hostile,0,0.315,0,0
3942,air,GS-12,gps,unknown,0,0.728,0,0
3943,air,GS-11,gps,friendly,1,0.93,0,0
3944,air,GS-12,gps,friendly,0,0.446,0,0
3945,air,GS-32,gps,friendly,0,0.868,0,0
3946,air,GS-22,gps,unidentified,0,0.434,0,0
3947,maritime,GS-12,ais,friendly,1,0.536,0,0
3948,maritime,GS-31,ais,unidentified,0,0.324,0,0
3949,maritime,GS-32,sonar,unidentified,0,0.96,1,1
3950,air,GS-21,gps,unidentified,0,0.639,0,0
3951,maritime,GS-22,sonar,friendly,1,0.794,0,0
3952,air,GS-11,gps,friendly,0,0.363,0,0
3953,maritime,GS-32,sonar,friendly,0,0.581,0,0
3954,air,GS-31,gps,unidentified,0,0.583,0,0
3955,air,GS-31,radar,unidentified,0,0.405,0,1
3956,air,GS-22,radar,hostile,0,0.351,0,0
3957,air,GS-32,gps,friendly,0,0.841,0,0
3958,air,GS-22,gps,friendly,1,0.8,1,0
3959,air,GS-12,gps,friendly,0,0.334,0,0
3960,air,GS-32,gps,hostile,0,0.688,0,0
3961,air,GS-11,radar,friendly,1,0.635,0,0
3962,air,GS-21,radar,friendly,0,0.763,0,0
3963,maritime,GS-23,ais,friendly,0,0.99,0,1
3964,maritime,GS-21,sonar,friendly,1,0.759,0,1
3965,maritime,GS-23,ais,unknown,0,0.582,0,0
3966,air,GS-31,gps,unidentified,1,0.732,0,0
3967,maritime,GS-32,ais,unidentified,0,0.375,0,0
3968,air,GS-13,gps,friendly,0,0.885,0,0
3969,air,GS-12,gps,friendly,0,0.906,1,0
3970,air,GS-31,radar,unknown,1,0.531,0,0
3971,maritime,GS-32,ais,unknown,1,0.797,0,0
3972,air,GS-21,gps,friendly,0,0.604,0,0
3973,air,GS-22,radar,unidentified,0,0.714,0,0
3974,maritime,GS-32,sonar,friendly,1,0.813,0,1
3975,air,GS-22,radar,friendly,0,0.622,0,0
3976,maritime,GS-21,ais,unidentified,1,0.557,0,0
3977,air,GS-31,radar,hostile,0,0.43,0,0
3978,air,GS-31,gps,unknown,0,0.758,0,0
3979,air,GS-12,gps,hostile,1,0.975,1,0
3980,maritime,GS-23,ais,hostile,1,0.863,0,0
3981,air,GS-21,gps,unidentified,0,0.825,0,0
3982,maritime,GS-32,ais,friendly,1,0.43,0,0
3983,maritime,GS-12,sonar,unidentified,0,0.389,0,0
3984,air,GS-12,gps,unidentified,0,0.496,1,0
3985,air,GS-22,radar,hostile,0,0.922,1,0
3986,maritime,GS-22,sonar,friendly,0,0.86,0,0
3987,air,GS-23,gps,unknown,1,0.495,1,0
3988,maritime,GS-21,sonar,unidentified,0,0.673,0,0
3989,air,GS-22,gps,unidentified,0,0.72,0,0
3990,maritime,GS-12,ais,friendly,1,0.343,0,0
3991,maritime,GS-32,ais,friendly,1,0.608,0,0
3992,maritime,GS-11,ais,unidentified,1,0.416,0,0
3993,air,GS-22,gps,friendly,0,0.656,1,0
3994,maritime,GS-13,ais,friendly,0,0.54,0,0
3995,maritime,GS-13,ais,friendly,1,0.871,0,0
3996,air,GS-22,gps,unknown,0,0.681,1,0
3997,air,GS-21,radar,friendly,0,0.849,0,0
3998,air,GS-21,gps,friendly,0,0.324,0,1
3999,air,GS-13,radar,friendly,0,0.618,0,0
4000,maritime,GS-12,sonar,friendly,0,0.399,0,0
4001,air,GS-13,radar,friendly,0,0.352,0,0
4002,maritime,GS-32,ais,unknown,0,0.724,0,0
4003,maritime,GS-21,ais,friendly,1,0.92,0,0
4004,air,GS-31,radar,unknown,0,0.846,0,0
4005,air,GS-23,radar,hostile,0,0.61,0,0
4006,air,GS-32,radar,unidentified,0,0.508,0,0
4007,maritime,GS-32,ais,friendly,1,0.537,1,0
4008,maritime,GS-32,sonar,friendly,0,0.523,0,0
4009,air,GS-31,gps,friendly,1,0.46,0,1
4010,maritime,GS-13,ais,hostile,1,0.957,1,1
4011,air,GS-11,gps,unidentified,1,0.715,0,0
4012,air,GS-23,radar,hostile,0,0.8,0,0
4013,air,GS-23,gps,unidentified,1,0.41,0,0
4014,maritime,GS-11,ais,unidentified,1,0.901,0,0
4015,maritime,GS-21,sonar,hostile,0,0.507,0,0
4016,air,GS-21,radar,unidentified,0,0.835,0,0
4017,air,GS-21,gps,hostile,1,0.539,0,1
4018,maritime,GS-12,ais,friendly,0,0.586,0,0
4019,maritime,GS-31,sonar,unidentified,1,0.679,0,1
4020,air,GS-23,gps,unidentified,0,0.529,0,0
4021,maritime,GS-31,sonar,friendly,1,0.396,0,0
4022,air,GS-21,gps,friendly,0,0.964,0,0
4023,maritime,GS-11,sonar,friendly,1,0.374,0,0
4024,air,GS-22,gps,friendly,1,0.378,0,0
4025,air,GS-13,radar,unidentified,0,0.437,1,0
4026,air,GS-23,gps,hostile,1,0.494,0,0
4027,air,GS-23,gps,hostile,0,0.833,0,0
4028,air,GS-21,radar,friendly,1,0.391,0,0
4029,air,GS-13,radar,unknown,0,0.382,0,0
4030,air,GS-11,gps,friendly,0,0.914,0,0
4031,maritime,GS-13,sonar,friendly,0,0.959,0,0
4032,air,GS-32,gps,unidentified,1,0.886,0,0
4033,air,GS-31,radar,unidentified,0,0.409,0,0
4034,air,GS-11,gps,unknown,1,0.859,0,0
4035,air,GS-32,radar,friendly,0,0.825,0,1
4036,air,GS-31,radar,unidentified,1,0.74,0,0
4037,air,GS-23,gps,unknown,1,0.718,0,0
4038,air,GS-13,radar,unidentified,0,0.559,0,0
4039,maritime,GS-13,sonar,hostile,0,0.427,0,0
4040,maritime,GS-13,ais,unidentified,0,0.705,0,0
4041,air,GS-31,gps,friendly,1,0.646,1,0
4042,air,GS-11,radar,unknown,0,0.89,0,0
4043,air,GS-11,gps,friendly,0,0.905,0,1
4044,air,GS-21,radar,unidentified,0,0.485,0,0
4045,air,GS-32,radar,unknown,0,0.744,0,0
4046,air,GS-12,radar,friendly,1,0.362,0,0
4047,maritime,GS-22,ais,unidentified,0,0.936,0,0
4048,maritime,GS-31,ais,unknown,0,0.32,0,0
4049,maritime,GS-23,ais,unidentified,0,0.779,1,0
4050,maritime,GS-31,ais,friendly,0,0.887,0,1
4051,air,GS-12,radar,hostile,1,0.389,0,0
4052,maritime,GS-32,ais,unidentified,0,0.353,0,0
4053,air,GS-12,radar,friendly,0,0.822,0,0
4054,maritime,GS-11,sonar,hostile,0,0.866,0,0
4055,maritime,GS-23,sonar,friendly,0,0.767,0,0
4056,maritime,GS-32,ais,friendly,0,0.843,0,0
4057,air,GS-13,radar,friendly,0,0.893,0,0
4058,air,GS-21,gps,friendly,0,0.421,0,1
4059,air,GS-32,radar,unidentified,0,0.672,0,0
4060,maritime,GS-11,ais,unidentified,1,0.379,1,0
4061,maritime,GS-12,sonar,friendly,0,0.703,0,0
4062,air,GS-32,radar,hostile,1,0.99,1,0
4063,air,GS-31,radar,unknown,0,0.627,0,0
4064,air,GS-13,radar,unidentified,1,0.939,0,0
4065,air,GS-13,radar,unidentified,0,0.713,0,0
4066,air,GS-13,radar,unidentified,0,0.942,0,0
4067,air,GS-23,radar,unknown,0,0.514,1,0
4068,air,GS-12,radar,friendly,1,0.954,0,0
4069,air,GS-22,gps,hostile,1,0.611,1,1
4070,maritime,GS-23,ais,friendly,0,0.356,0,0
4071,maritime,GS-11,sonar,friendly,0,0.548,0,0
4072,air,GS-12,radar,unidentified,0,0.639,0,0
4073,air,GS-12,radar,unknown,0,0.586,1,1
4074,maritime,GS-21,sonar,friendly,0,0.853,0,0
4075,air,GS-11,radar,hostile,1,0.429,0,0
4076,air,GS-13,radar,hostile,0,0.728,1,1
4077,air,GS-22,radar,friendly,0,0.625,0,0
4078,air,GS-22,gps,unidentified,1,0.977,0,0
4079,air,GS-23,radar,hostile,0,0.891,0,0
4080,air,GS-13,radar,unidentified,1,0.8,0,0
4081,air,GS-31,gps,unidentified,1,0.721,0,0
4082,maritime,GS-11,sonar,friendly,0,0.505,0,0
4083,maritime,GS-22,sonar,friendly,0,0.57,1,0
4084,maritime,GS-32,ais,friendly,1,0.58,0,0
4085,air,GS-11,gps,friendly,0,0.655,1,0
4086,maritime,GS-22,sonar,unidentified,0,0.42,0,0
4087,air,GS-22,radar,friendly,0,0.617,0,0
4088,maritime,GS-12,ais,hostile,0,0.838,0,0
4089,maritime,GS-23,ais,unidentified,1,0.833,0,0
