exchange_id,schema_version,component_id,mandatory_fields_present,field_in_range,requested_capacity,available_capacity,device_state_from,device_state_to,init_health_passed,request_priority,active_allocation_priority,preemption_performed,ack_latency_ms,ack_latency_limit_ms
1785,v1,RRM-3,1,1,0,26,IDLE,INIT,1,5,1,1,39,250
1786,v1,RRM-4,1,1,15,47,ACTIVE,IDLE,0,3,2,1,5,250
1787,v0,RRM-2,1,1,17,32,ACTIVE,IDLE,1,3,1,1,223,250
1788,v1,RRM-4,1,1,23,32,INIT,ACTIVE,1,3,2,1,82,250
1789,v1,RRM-3,1,1,35,56,ACTIVE,IDLE,1,4,3,0,245,250
1790,v1,RRM-1,1,0,12,55,IDLE,INIT,0,2,2,1,244,250
1791,v3,RRM-4,1,1,47,98,IDLE,INIT,1,5,1,1,195,250
1792,v1,RRM-2,1,0,96,99,ACTIVE,IDLE,1,1,1,0,130,250
1793,v2,RRM-3,1,1,18,41,ACTIVE,IDLE,0,4,3,1,62,250
1794,v3,RRM-4,1,0,17,55,ACTIVE,IDLE,1,3,4,0,209,250
1795,v1,RRM-1,1,1,25,51,INIT,ACTIVE,0,1,3,1,131,250
1796,v1,RRM-4,1,1,37,90,IDLE,INIT,1,4,1,1,33,250
1797,v1,RRM-3,1,0,25,63,IDLE,INIT,0,4,4,0,27,250
1798,v2,RRM-2,1,0,0,64,ACTIVE,IDLE,1,1,4,0,84,250
1799,v2,RRM-1,1,1,21,26,ACTIVE,IDLE,1,5,1,0,133,250
1800,v1,RRM-4,1,1,17,51,ACTIVE,IDLE,0,5,2,1,162,250
1801,v2,RRM-1,1,1,18,26,ACTIVE,IDLE,1,3,2,0,142,250
1802,v2,RRM-3,1,1,89,54,ACTIVE,IDLE,0,5,4,1,7,250
1803,v1,RRM-3,1,1,55,84,INIT,ACTIVE,1,3,5,1,147,250
1804,v3,RRM-1,1,1,57,37,IDLE,INIT,0,3,4,0,215,250
1805,v2,RRM-2,1,1,75,80,ACTIVE,IDLE,1,4,3,0,74,250
1806,v1,RRM-3,1,1,84,94,ACTIVE,IDLE,0,2,4,0,387,250
1807,v3,RRM-3,1,1,24,30,IDLE,INIT,1,1,5,1,193,250
1808,v3,RRM-4,1,1,46,59,INIT,ACTIVE,0,2,4,1,200,250
1809,v3,RRM-4,1,1,27,56,INIT,ACTIVE,1,2,5,1,95,250
1810,v3,RRM-3,1,1,29,53,INIT,ACTIVE,1,3,4,1,386,250
1811,v3,RRM-2,1,1,60,28,INIT,ACTIVE,1,4,5,0,167,250
1812,v2,RRM-1,1,1,55,32,INIT,ACTIVE,1,3,2,1,130,250
1813,v2,RRM-0,1,1,22,24,INIT,ACTIVE,1,5,1,1,9,250
1814,v3,RRM-4,1,1,64,89,ACTIVE,IDLE,0,3,4,0,111,250
1815,v2,RRM-2,1,1,23,37,IDLE,INIT,1,5,5,1,144,250
1816,v2,RRM-3,1,1,18,89,INIT,ACTIVE,1,3,5,0,97,250
1817,v1,RRM-3,1,1,64,46,INIT,ACTIVE,1,2,4,0,96,250
1818,v1,UNREG-9,1,1,74,82,INIT,ACTIVE,1,1,4,1,61,250
1819,v2,RRM-4,1,1,12,20,INIT,IDLE,1,5,1,1,55,250
1820,v1,RRM-1,1,1,2,20,INIT,ACTIVE,0,3,3,0,139,250
1821,v3,RRM-1,1,1,12,55,INIT,ACTIVE,0,4,2,1,101,250
1822,v3,RRM-1,1,1,61,84,IDLE,INIT,1,1,1,0,488,250
1823,v2,RRM-4,1,0,5,45,INIT,ACTIVE,1,5,2,1,239,250
1824,v1,RRM-3,1,0,68,99,ACTIVE,IDLE,0,5,4,1,188,250
1825,v3,RRM-3,1,1,31,46,ACTIVE,IDLE,1,1,1,0,220,250
1826,v3,RRM-3,1,1,1,29,INIT,ACTIVE,0,1,3,0,162,250
1827,v2,RRM-3,1,1,21,31,ACTIVE,IDLE,0,3,5,0,42,250
1828,v2,RRM-4,1,1,2,49,IDLE,INIT,0,5,4,1,82,250
1829,v0,RRM-2,1,1,46,58,INIT,ACTIVE,1,4,2,1,197,250
1830,v3,RRM-4,1,1,7,93,IDLE,INIT,0,2,1,1,242,250
1831,v2,RRM-3,1,1,22,28,IDLE,INIT,0,5,4,1,91,250
1832,v1,RRM-3,1,1,15,65,IDLE,INIT,0,1,2,0,163,250
1833,v1,RRM-2,1,1,9,29,INIT,ACTIVE,1,5,1,1,235,250
1834,v3,RRM-4,1,1,26,38,INIT,ACTIVE,1,3,2,1,111,250
1835,v2,RRM-1,1,1,55,88,INIT,ACTIVE,1,3,4,0,33,250
1836,v2,RRM-1,0,1,6,40,IDLE,INIT,1,1,5,0,111,250
1837,v3,RRM-1,1,1,55,64,ACTIVE,IDLE,0,2,5,1,333,250
1838,v1,RRM-3,0,1,51,98,ACTIVE,IDLE,1,5,5,1,174,250
1839,v1,RRM-4,1,1,73,49,IDLE,INIT,1,2,2,1,211,250
1840,v2,RRM-2,1,1,1,55,IDLE,INIT,0,1,2,1,204,250
1841,v2,RRM-2,1,1,33,44,INIT,ACTIVE,1,5,5,0,176,250
1842,v1,RRM-3,1,1,6,47,INIT,ACTIVE,1,2,2,1,31,250
1843,v2,RRM-3,0,1,52,87,ACTIVE,IDLE,0,4,1,1,144,250
1844,v3,RRM-0,1,1,21,45,INIT,ACTIVE,1,5,4,1,241,250
1845,v9,RRM-4,1,1,1,49,INIT,ACTIVE,1,4,5,0,149,250
1846,v3,RRM-4,1,1,23,39,ACTIVE,IDLE,0,4,2,1,54,250
1847,v9,RRM-1,1,1,6,25,IDLE,INIT,1,1,4,1,239,250
1848,v0,RRM-1,1,1,25,39,ACTIVE,IDLE,1,5,5,0,148,250
1849,v2,RRM-2,1,1,14,71,IDLE,INIT,0,1,4,1,78,250
1850,v3,RRM-3,1,1,29,79,IDLE,INIT,1,5,1,1,187,250
1851,v2,RRM-3,1,1,0,43,ACTIVE,IDLE,1,5,4,0,74,250
1852,v3,RRM-2,1,1,29,83,INIT,ACTIVE,1,3,5,0,199,250
1853,v2,RRM-2,1,1,7,21,INIT,ACTIVE,1,4,4,1,215,250
1854,v3,RRM-3,1,1,6,65,INIT,ACTIVE,1,2,3,1,465,250
1855,v1,RRM-2,1,1,11,98,INIT,ACTIVE,0,5,5,0,249,250
1856,v1,UNREG-9,1,1,22,38,ACTIVE,IDLE,1,3,4,0,71,250
1857,v1,RRM-4,1,1,36,37,ACTIVE,ACTIVE,1,2,1,1,217,250
1858,v1,RRM-1,1,1,25,37,IDLE,INIT,0,2,5,0,151,250
1859,v2,RRM-2,1,1,19,72,ACTIVE,IDLE,0,4,3,1,245,250
1860,v1,RRM-4,1,1,7,71,ACTIVE,IDLE,1,5,2,1,165,250
1861,v1,RRM-4,1,1,13,27,ACTIVE,IDLE,1,3,2,0,177,250
1862,v2,RRM-3,1,1,33,51,ACTIVE,IDLE,1,2,3,0,163,250
1863,v3,RRM-1,1,1,42,68,INIT,ACTIVE,1,4,3,1,149,250
1864,v3,UNREG-9,1,1,3,39,ACTIVE,IDLE,1,4,2,1,79,250
1865,v3,RRM-1,1,1,8,46,IDLE,INIT,1,1,5,0,243,250
1866,v2,RRM-4,1,1,7,95,INIT,ACTIVE,1,4,3,1,190,250
1867,v2,RRM-4,1,1,22,75,IDLE,IDLE,1,2,2,1,63,250
1868,v1,RRM-2,1,1,34,97,ACTIVE,IDLE,1,5,3,0,23,250
1869,v2,RRM-3,1,1,18,41,IDLE,INIT,0,4,1,1,20,250
1870,v1,RRM-2,1,1,9,100,INIT,ACTIVE,1,1,3,1,241,250
1871,v2,RRM-1,1,0,14,85,INIT,ACTIVE,1,4,2,1,85,250
1872,v3,RRM-3,1,1,69,83,IDLE,INIT,1,4,2,1,425,250
1873,v3,RRM-1,1,1,19,48,INIT,ACTIVE,0,5,3,1,238,250
1874,v2,RRM-3,1,1,41,55,INIT,ACTIVE,1,1,5,1,180,250
1875,v2,RRM-2,1,1,36,91,ACTIVE,IDLE,1,3,3,0,250,250
1876,v3,RRM-4,1,1,1,25,ACTIVE,IDLE,0,4,3,1,55,250
1877,v1,RRM-1,1,1,13,26,INIT,ACTIVE,1,5,2,1,92,250
1878,v1,RRM-2,1,0,2,85,IDLE,INIT,0,3,3,0,100,250
1879,v2,RRM-3,1,1,51,59,IDLE,INIT,0,1,3,0,397,250
1880,v1,RRM-3,1,1,45,61,ACTIVE,IDLE,0,5,3,1,316,250
1881,v2,RRM-4,1,1,13,44,ACTIVE,IDLE,1,5,4,0,245,250
1882,v1,RRM-1,1,0,28,72,INIT,ACTIVE,1,2,1,1,244,250
1883,v2,RRM-3,1,1,8,62,IDLE,INIT,1,5,5,1,117,250
1884,v9,RRM-4,1,1,11,30,IDLE,INIT,1,3,3,0,72,250
1885,v1,RRM-1,0,1,28,37,ACTIVE,IDLE,1,1,4,0,124,250
1886,v2,RRM-1,1,1,26,40,INIT,ACTIVE,1,5,3,1,221,250
1887,v2,RRM-1,1,1,16,40,IDLE,INIT,1,4,2,1,67,250
1888,v2,RRM-2,1,1,16,41,IDLE,ACTIVE,1,2,5,0,172,250
1889,v2,UNREG-9,1,1,94,97,INIT,ACTIVE,1,4,5,0,175,250
1890,v1,RRM-1,1,1,2,34,ACTIVE,IDLE,1,3,3,0,186,250
1891,v2,RRM-1,1,0,28,68,IDLE,INIT,0,2,4,0,234,250
1892,v2,RRM-1,1,1,30,71,ACTIVE,IDLE,0,5,5,1,9,250
1893,v3,RRM-4,1,1,37,50,INIT,ACTIVE,1,3,1,1,41,250
1894,v3,RRM-2,1,1,19,45,INIT,ACTIVE,1,4,1,1,93,250
1895,v2,RRM-0,1,1,27,80,INIT,ACTIVE,1,1,4,1,95,250
1896,v3,RRM-2,1,1,53,58,INIT,ACTIVE,1,4,2,1,193,250
1897,v9,RRM-4,1,1,20,88,INIT,ACTIVE,1,2,5,1,115,250
1898,v3,RRM-2,1,1,55,84,INIT,ACTIVE,1,4,4,0,60,250
1899,v1,RRM-3,1,1,5,57,INIT,ACTIVE,0,2,1,1,107,250
1900,v1,RRM-4,1,1,31,42,ACTIVE,IDLE,1,5,2,0,85,250
1901,v1,RRM-1,1,1,68,88,INIT,IDLE,1,1,1,1,190,250
1902,v2,RRM-3,1,1,22,69,INIT,ACTIVE,1,3,2,1,246,250
1903,v3,RRM-4,1,1,11,26,INIT,ACTIVE,1,5,3,1,288,250
1904,v0,RRM-2,1,1,7,66,ACTIVE,IDLE,0,4,2,1,128,250
1905,v2,RRM-3,1,1,35,86,INIT,ACTIVE,0,5,1,1,57,250
1906,v3,RRM-3,1,0,16,26,ACTIVE,IDLE,1,5,4,1,19,250
1907,v2,UNREG-9,1,1,14,28,IDLE,INIT,1,1,2,0,206,250
1908,v2,RRM-4,1,1,63,70,ACTIVE,IDLE,1,2,4,0,65,250
1909,v1,RRM-3,1,1,28,96,INIT,ACTIVE,1,3,4,0,95,250
1910,v3,RRM-1,1,1,16,28,INIT,ACTIVE,0,2,1,1,92,250
1911,v2,RRM-4,1,0,26,43,ACTIVE,IDLE,0,2,5,0,179,250
1912,v3,RRM-2,1,1,17,48,INIT,ACTIVE,1,5,4,1,120,250
1913,v0,RRM-4,1,1,2,60,ACTIVE,IDLE,1,5,1,1,68,250
1914,v2,RRM-4,1,1,44,60,IDLE,INIT,0,3,3,1,197,250
1915,v9,RRM-1,1,1,37,73,IDLE,INIT,0,1,3,1,201,250
1916,v2,RRM-1,1,1,8,23,INIT,ACTIVE,1,3,4,1,29,250
1917,v0,RRM-3,1,1,54,95,IDLE,INIT,0,2,5,0,87,250
1918,v3,RRM-4,1,1,23,45,INIT,ACTIVE,0,1,4,0,122,250
1919,v1,RRM-1,1,0,23,39,INIT,ACTIVE,1,2,1,1,47,250
1920,v1,RRM-2,1,1,78,82,IDLE,INIT,1,5,5,1,216,250
1921,v3,RRM-4,1,1,5,62,IDLE,INIT,1,3,1,1,199,250
1922,v3,RRM-2,1,1,2,71,INIT,ACTIVE,1,4,2,1,343,250
1923,v2,RRM-2,1,1,58,36,ACTIVE,IDLE,1,2,3,0,62,250
1924,v2,RRM-4,1,1,0,89,ACTIVE,IDLE,1,4,1,0,17,250
1925,v3,RRM-2,1,0,29,47,IDLE,INIT,1,4,5,1,163,250
1926,v1,RRM-4,1,1,40,63,IDLE,INIT,0,4,2,1,114,250
1927,v2,RRM-1,1,1,36,39,INIT,ACTIVE,0,3,3,0,245,250
1928,v1,RRM-2,1,1,25,29,IDLE,IDLE,1,4,4,0,197,250
1929,v3,RRM-4,1,1,69,97,IDLE,INIT,0,2,2,0,12,250
1930,v3,RRM-2,1,1,74,43,ACTIVE,IDLE,1,3,5,1,73,250
1931,v2,RRM-1,0,1,5,100,IDLE,INIT,0,4,1,1,15,250
1932,v1,RRM-4,1,1,14,64,ACTIVE,ACTIVE,1,5,4,1,219,250
1933,v1,RRM-4,1,1,91,54,IDLE,INIT,0,5,5,0,114,250
1934,v1,RRM-4,1,1,24,27,IDLE,INIT,0,4,3,1,52,250
1935,v1,RRM-4,1,1,66,43,ACTIVE,IDLE,0,4,4,0,99,250
1936,v3,RRM-3,1,1,8,62,IDLE,INIT,0,4,2,1,82,250
1937,v1,RRM-4,1,1,6,86,ACTIVE,IDLE,0,4,1,1,420,250
1938,v2,RRM-3,1,1,81,83,ACTIVE,ACTIVE,1,4,5,1,233,250
1939,v1,RRM-4,0,1,6,97,ACTIVE,IDLE,0,5,2,1,68,250
1940,v3,RRM-4,1,1,7,88,IDLE,ACTIVE,1,3,4,1,93,250
1941,v3,RRM-1,1,1,19,86,IDLE,INIT,0,5,3,1,40,250
1942,v3,RRM-0,1,1,0,43,ACTIVE,IDLE,1,2,1,1,176,250
1943,v0,RRM-1,1,1,44,60,ACTIVE,IDLE,1,1,1,1,57,250
1944,v1,RRM-4,1,1,59,41,INIT,ACTIVE,1,1,3,1,21,250
1945,v3,RRM-4,1,1,32,35,IDLE,INIT,1,3,5,0,124,250
1946,v1,RRM-3,1,1,20,58,INIT,ACTIVE,1,1,4,0,151,250
1947,v2,RRM-4,1,1,24,36,IDLE,INIT,0,3,4,1,226,250
1948,v1,RRM-1,0,1,41,58,ACTIVE,IDLE,0,1,5,1,50,250
1949,v2,RRM-4,1,1,41,94,INIT,ACTIVE,1,3,5,0,72,250
1950,v3,RRM-1,1,1,57,58,ACTIVE,IDLE,1,5,2,0,177,250
1951,v1,RRM-1,1,1,67,91,IDLE,INIT,0,1,3,0,88,250
1952,v2,RRM-4,1,1,17,27,INIT,ACTIVE,0,1,2,1,116,250
1953,v3,RRM-4,1,1,0,26,ACTIVE,IDLE,0,4,2,1,389,250
1954,v1,UNREG-9,1,1,78,83,IDLE,INIT,0,1,3,1,58,250
1955,v3,RRM-4,1,1,62,90,INIT,IDLE,1,1,3,0,79,250
1956,v1,RRM-3,1,0,18,88,ACTIVE,IDLE,1,5,1,1,187,250
1957,v2,RRM-1,1,1,27,59,INIT,ACTIVE,1,5,1,1,451,250
1958,v3,RRM-1,1,1,23,34,ACTIVE,IDLE,1,3,2,0,38,250
1959,v1,RRM-3,1,1,0,49,INIT,ACTIVE,1,4,3,1,67,250
1960,v3,RRM-4,1,1,9,21,INIT,ACTIVE,0,3,5,1,87,250
1961,v1,RRM-3,1,1,50,87,INIT,ACTIVE,1,3,4,1,70,250
1962,v1,RRM-4,1,1,45,95,INIT,ACTIVE,0,2,5,1,169,250
1963,v1,RRM-3,1,1,85,100,ACTIVE,IDLE,1,5,3,0,212,250
1964,v2,RRM-1,0,1,6,80,INIT,ACTIVE,1,5,1,1,40,250
1965,v2,RRM-2,1,1,64,26,ACTIVE,IDLE,1,1,1,0,94,250
1966,v3,RRM-4,1,1,42,93,ACTIVE,IDLE,0,3,4,1,115,250
1967,v1,RRM-3,1,0,23,32,IDLE,INIT,0,5,3,1,10,250
1968,v2,RRM-3,1,1,16,50,ACTIVE,IDLE,1,1,1,1,51,250
1969,v1,UNREG-9,1,1,5,38,ACTIVE,IDLE,0,5,3,1,170,250
1970,v3,RRM-1,1,1,78,97,ACTIVE,IDLE,0,2,5,1,24,250
1971,v1,RRM-4,1,1,11,37,INIT,ACTIVE,0,4,1,1,26,250
1972,v0,RRM-2,1,1,16,66,IDLE,INIT,1,2,1,1,204,250
1973,v1,RRM-2,0,1,51,53,INIT,ACTIVE,1,1,2,1,20,250
1974,v1,UNREG-9,1,1,10,30,ACTIVE,IDLE,0,4,4,1,34,250
1975,v3,RRM-4,1,1,39,39,INIT,ACTIVE,1,3,5,1,153,250
1976,v3,RRM-2,1,1,23,70,INIT,ACTIVE,1,3,3,0,38,250
1977,v1,RRM-3,1,1,50,62,ACTIVE,IDLE,0,4,3,1,55,250
1978,v1,RRM-1,1,1,9,97,IDLE,INIT,0,5,5,1,151,250
1979,v2,RRM-2,1,1,32,91,INIT,ACTIVE,1,5,2,1,221,250
1980,v2,RRM-4,1,1,8,90,ACTIVE,IDLE,0,1,1,0,219,250
1981,v3,RRM-2,1,1,64,55,ACTIVE,IDLE,0,4,4,0,219,250
1982,v3,RRM-2,1,0,75,100,IDLE,INIT,1,5,2,1,126,250
1983,v3,RRM-1,1,1,13,31,ACTIVE,IDLE,1,5,5,0,121,250
1984,v2,RRM-1,1,1,48,52,ACTIVE,IDLE,0,3,3,0,130,250
1985,v2,RRM-4,1,1,81,83,ACTIVE,IDLE,1,5,4,0,204,250
1986,v2,RRM-2,1,0,7,68,IDLE,INIT,1,2,4,1,225,250
1987,v0,RRM-4,1,1,82,91,ACTIVE,IDLE,0,5,4,1,47,250
1988,v3,RRM-1,1,1,2,89,IDLE,INIT,1,3,3,1,117,250
1989,v2,RRM-3,1,1,78,85,INIT,ACTIVE,1,4,5,1,225,250
1990,v3,RRM-2,1,1,15,26,ACTIVE,INIT,1,2,4,1,36,250
1991,v2,RRM-3,1,1,21,47,IDLE,INIT,1,5,1,1,88,250
1992,v1,RRM-1,1,1,30,30,ACTIVE,IDLE,0,5,2,1,70,250
1993,v1,RRM-3,1,1,50,50,IDLE,INIT,1,2,2,1,144,250
1994,v2,RRM-4,1,1,4,27,INIT,ACTIVE,0,5,3,1,226,250
1995,v3,UNREG-9,1,1,49,71,IDLE,INIT,0,2,3,0,96,250
1996,v3,RRM-2,1,1,45,98,ACTIVE,INIT,1,2,1,1,105,250
1997,v1,RRM-3,1,1,17,96,IDLE,INIT,0,3,4,0,162,250
1998,v1,RRM-3,0,1,21,26,INIT,ACTIVE,1,3,5,1,31,250
1999,v3,RRM-1,1,1,5,64,INIT,IDLE,1,1,5,0,8,250
2000,v2,RRM-4,0,1,25,42,ACTIVE,IDLE,0,3,1,1,59,250
2001,v2,RRM-4,1,1,62,70,INIT,ACTIVE,1,4,2,1,233,250
2002,v1,RRM-1,1,0,17,82,IDLE,INIT,0,1,5,1,172,250
2003,v2,RRM-3,1,1,22,34,INIT,ACTIVE,1,4,4,0,218,250
2004,v2,RRM-4,1,1,57,71,IDLE,INIT,1,2,3,1,145,250
2005,v3,RRM-4,1,1,38,72,ACTIVE,IDLE,1,5,3,0,34,250
2006,v2,RRM-1,1,1,42,98,ACTIVE,IDLE,1,5,4,1,243,250
2007,v2,RRM-2,1,1,60,69,INIT,ACTIVE,0,1,3,1,75,250
2008,v3,RRM-1,1,1,40,57,INIT,INIT,1,3,4,1,30,250
2009,v1,RRM-1,1,1,81,47,INIT,ACTIVE,1,5,1,1,115,250
2010,v3,RRM-4,1,1,1,37,IDLE,INIT,1,4,2,1,249,250
2011,v1,RRM-4,0,1,17,78,IDLE,INIT,0,2,5,0,161,250
2012,v3,RRM-3,1,1,13,23,INIT,IDLE,1,3,5,0,250,250
2013,v1,RRM-1,1,1,64,94,IDLE,INIT,0,4,4,0,98,250
2014,v1,RRM-4,1,1,9,33,IDLE,INIT,1,4,3,1,133,250
2015,v2,RRM-3,1,1,57,74,ACTIVE,IDLE,0,4,1,1,279,250
2016,v3,RRM-3,1,1,37,23,INIT,ACTIVE,1,3,1,1,130,250
2017,v3,RRM-4,1,1,95,98,INIT,ACTIVE,1,3,3,0,7,250
2018,v3,UNREG-9,1,1,38,41,ACTIVE,IDLE,0,3,1,1,120,250
2019,v1,RRM-1,1,1,24,37,ACTIVE,IDLE,1,3,2,1,65,250
2020,v0,RRM-2,1,1,41,82,ACTIVE,IDLE,1,2,5,1,250,250
2021,v1,RRM-3,0,1,24,75,INIT,ACTIVE,1,1,1,0,59,250
2022,v2,RRM-4,1,1,42,72,INIT,IDLE,1,5,2,1,113,250
2023,v1,RRM-1,1,1,23,29,INIT,ACTIVE,0,3,5,0,222,250
2024,v2,RRM-0,1,1,42,50,IDLE,INIT,1,3,5,1,117,250
2025,v1,RRM-2,1,1,66,97,INIT,ACTIVE,1,3,2,1,192,250
2026,v3,RRM-1,1,1,60,38,ACTIVE,IDLE,1,3,5,1,123,250
2027,v1,RRM-4,1,1,49,85,ACTIVE,IDLE,1,3,1,0,175,250
2028,v2,RRM-1,1,1,18,30,ACTIVE,IDLE,1,1,1,1,216,250
2029,v2,RRM-4,1,1,4,29,ACTIVE,IDLE,1,3,2,1,115,250
2030,v1,RRM-4,1,1,17,38,INIT,ACTIVE,1,2,5,0,306,250
2031,v2,RRM-3,1,1,19,80,INIT,ACTIVE,1,1,3,1,207,250
2032,v0,RRM-2,1,1,7,29,ACTIVE,IDLE,0,4,3,1,14,250
2033,v3,RRM-4,1,1,32,74,ACTIVE,IDLE,0,4,5,0,6,250
2034,v3,RRM-3,1,1,70,96,ACTIVE,IDLE,0,2,4,0,79,250
2035,v1,RRM-1,1,1,32,37,INIT,ACTIVE,0,3,1,1,227,250
2036,v2,RRM-3,1,1,7,21,ACTIVE,IDLE,0,4,1,1,44,250
2037,v1,RRM-4,1,1,18,25,ACTIVE,IDLE,1,1,2,0,155,250
2038,v2,RRM-2,1,1,20,20,INIT,IDLE,1,2,2,0,171,250
2039,v1,RRM-3,1,1,2,54,ACTIVE,IDLE,0,2,4,1,57,250
2040,v3,RRM-3,1,1,11,26,IDLE,INIT,0,1,5,0,101,250
2041,v3,RRM-1,1,1,55,57,ACTIVE,IDLE,1,1,3,0,123,250
2042,v3,RRM-1,1,0,12,23,IDLE,INIT,1,2,1,1,168,250
2043,v9,RRM-4,1,1,30,88,IDLE,INIT,0,3,3,0,94,250
2044,v2,RRM-4,1,1,49,52,INIT,IDLE,1,2,3,1,93,250
2045,v9,RRM-3,1,1,7,66,IDLE,INIT,0,3,1,1,23,250
2046,v1,RRM-4,1,1,23,43,INIT,ACTIVE,1,2,1,1,176,250
2047,v1,RRM-4,1,1,31,56,ACTIVE,IDLE,1,5,5,0,238,250
2048,v3,RRM-2,1,1,2,50,ACTIVE,IDLE,0,5,2,1,215,250
2049,v3,RRM-3,1,1,18,29,IDLE,ACTIVE,1,1,1,0,151,250
2050,v9,RRM-4,1,1,10,32,ACTIVE,IDLE,1,1,3,1,84,250
2051,v3,RRM-3,1,1,71,93,ACTIVE,ACTIVE,1,5,5,0,65,250
2052,v3,RRM-4,1,1,26,63,ACTIVE,IDLE,0,4,2,1,68,250
2053,v2,RRM-3,0,1,37,48,IDLE,INIT,1,1,3,1,212,250
2054,v3,RRM-4,1,1,26,81,IDLE,INIT,0,4,2,1,201,250
2055,v2,RRM-3,1,1,10,75,ACTIVE,IDLE,0,1,1,0,130,250
2056,v2,RRM-1,1,1,0,43,ACTIVE,IDLE,1,2,5,1,232,250
2057,v3,RRM-2,1,1,36,100,IDLE,INIT,1,5,2,1,214,250
2058,v1,RRM-3,1,1,37,96,ACTIVE,IDLE,1,4,3,1,344,250
2059,v2,RRM-1,1,1,11,96,INIT,ACTIVE,1,3,4,0,429,250
2060,v2,RRM-2,1,1,12,33,ACTIVE,IDLE,0,3,1,1,6,250
2061,v1,RRM-1,1,1,28,59,ACTIVE,IDLE,0,1,2,1,111,250
2062,v2,RRM-3,1,1,13,58,ACTIVE,IDLE,1,4,2,0,207,250
2063,v2,RRM-4,0,1,23,23,IDLE,INIT,1,1,2,1,168,250
2064,v2,RRM-4,0,1,18,70,INIT,ACTIVE,1,5,2,1,161,250
2065,v3,RRM-1,1,1,66,72,INIT,ACTIVE,1,4,1,1,187,250
2066,v1,RRM-2,1,1,58,59,ACTIVE,IDLE,1,2,2,0,124,250
2067,v3,RRM-2,0,1,2,90,ACTIVE,IDLE,1,1,1,0,63,250
2068,v3,RRM-3,1,1,58,68,ACTIVE,IDLE,1,5,4,0,89,250
2069,v2,RRM-1,1,1,50,53,ACTIVE,IDLE,1,1,5,0,57,250
2070,v1,RRM-4,1,1,41,29,IDLE,INIT,1,5,4,1,144,250
2071,v3,RRM-4,1,1,43,66,INIT,ACTIVE,0,2,1,1,230,250
2072,v3,RRM-4,1,1,21,74,IDLE,INIT,1,4,2,1,442,250
2073,v2,RRM-2,1,1,55,60,IDLE,INIT,0,2,5,0,32,250
2074,v2,RRM-3,1,1,4,28,ACTIVE,IDLE,1,5,4,1,44,250
2075,v2,RRM-4,1,1,35,81,INIT,IDLE,1,4,4,0,122,250
2076,v3,RRM-1,1,1,8,78,INIT,ACTIVE,1,4,5,1,105,250
2077,v1,RRM-3,1,1,5,22,INIT,ACTIVE,1,2,3,0,212,250
2078,v2,RRM-2,1,1,94,54,INIT,ACTIVE,1,3,5,0,206,250
2079,v1,RRM-4,1,1,22,25,INIT,INIT,1,4,4,1,114,250
2080,v1,RRM-2,1,1,45,49,IDLE,INIT,1,1,5,1,130,250
2081,v3,RRM-3,1,1,1,21,IDLE,INIT,0,4,5,1,43,250
2082,v3,RRM-3,1,1,11,60,ACTIVE,IDLE,0,2,1,1,149,250
2083,v2,RRM-3,1,1,4,29,INIT,ACTIVE,0,3,4,1,225,250
2084,v3,RRM-1,1,0,21,50,IDLE,INIT,1,2,1,1,85,250
2085,v2,RRM-1,1,1,20,98,IDLE,ACTIVE,1,5,4,1,201,250
2086,v1,RRM-0,1,1,47,90,ACTIVE,IDLE,0,1,4,1,199,250
2087,v2,UNREG-9,1,1,8,38,IDLE,INIT,1,1,4,0,10,250
2088,v3,RRM-2,1,1,10,50,IDLE,INIT,1,4,2,1,14,250
2089,v2,RRM-4,1,1,60,76,INIT,ACTIVE,1,4,3,1,142,250
2090,v2,RRM-4,1,1,69,87,IDLE,INIT,1,5,4,1,55,250
2091,v1,RRM-4,0,1,45,97,IDLE,INIT,0,4,5,0,202,250
2092,v3,RRM-4,1,1,12,26,IDLE,INIT,0,1,2,0,60,250
2093,v2,RRM-1,1,1,72,36,ACTIVE,IDLE,0,3,3,0,238,250
2094,v3,RRM-3,1,1,66,67,ACTIVE,IDLE,1,4,2,0,237,250
2095,v9,RRM-3,1,1,13,79,IDLE,INIT,0,5,5,1,61,250
2096,v3,RRM-4,0,1,50,68,IDLE,INIT,0,4,4,1,149,250
2097,v0,RRM-1,1,1,15,33,INIT,ACTIVE,1,4,5,1,153,250
2098,v1,RRM-0,1,1,47,73,INIT,ACTIVE,1,5,4,1,124,250
2099,v2,RRM-3,1,1,50,84,ACTIVE,ACTIVE,1,5,4,1,209,250
2100,v3,RRM-4,1,1,23,42,INIT,INIT,1,5,2,1,141,250
2101,v1,RRM-2,1,1,21,45,INIT,ACTIVE,1,3,1,1,106,250
2102,v0,RRM-2,1,1,1,44,INIT,ACTIVE,1,4,2,1,101,250
2103,v1,RRM-2,1,1,72,39,INIT,ACTIVE,1,4,3,1,249,250
2104,v9,RRM-2,1,1,17,24,IDLE,INIT,0,3,1,1,129,250
2105,v9,RRM-3,1,1,11,84,IDLE,INIT,0,3,5,0,104,250
2106,v3,RRM-3,1,0,22,89,INIT,ACTIVE,1,2,5,1,186,250
2107,v3,RRM-4,1,1,43,34,IDLE,INIT,1,5,3,1,104,250
2108,v1,UNREG-9,1,1,8,67,ACTIVE,IDLE,0,3,2,1,112,250
